earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-21 12:00:00,0.9,5.81,545.56,PRESTIGE
2026-01-29 10:00:00,0.9,5.17,474.44,PRESTIGE
2025-11-12 09:00:00,10.31,9.99,-3.1,PRESTIGE
2025-08-05 10:00:00,8.15,6.79,-16.69,PRESTIGE
2025-05-29 14:00:00,0.7,0.58,-17.14,PRESTIGE
2025-01-30 09:00:00,4.16,0.41,-90.15,PRESTIGE
2024-10-29 10:00:00,0.4,4.7,1075.0,PRESTIGE
2024-07-31 09:00:00,8.25,5.8,-29.7,PRESTIGE
2024-05-28 13:00:00,4.95,3.49,-29.49,PRESTIGE
2024-02-13 08:00:00,0.6,2.9,383.33,PRESTIGE
2023-11-07 09:00:00,3.88,21.22,446.91,PRESTIGE
2023-08-08 09:00:00,0.3,6.66,2120.0,PRESTIGE
2023-05-30 11:00:00,0.6,11.44,1806.93,PRESTIGE
2023-02-14 07:00:00,2.96,3.19,7.6,PRESTIGE
2022-11-09 11:00:00,0.1,0.94,840.9,PRESTIGE
2022-08-09 06:00:00,1.65,2.44,47.69,PRESTIGE
2022-05-26 14:00:00,3.3,6.08,84.09,PRESTIGE
2022-02-09 08:00:00,3.14,2.33,-25.81,PRESTIGE
2021-11-11 12:00:00,0.93,1.89,103.88,PRESTIGE
2021-08-10 08:00:00,0.41,1.43,245.81,PRESTIGE
2021-06-08 12:00:00,1.64,4.74,188.92,PRESTIGE
2021-02-11 07:00:00,1.97,1.46,-25.89,PRESTIGE
2020-11-11 07:00:00,,1.49,,PRESTIGE
2020-08-13 06:00:00,2.26,0.04,-98.23,PRESTIGE
