earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-12 06:00:00,31.77,48.81,53.64,DIXON
2026-01-29 05:00:00,27.01,52.62,94.78,DIXON
2025-10-17 07:00:00,45.63,122.73,168.97,DIXON
2025-07-22 06:00:00,37.27,46.3,24.23,DIXON
2025-05-20 06:00:00,35.05,37.89,8.11,DIXON
2025-01-20 06:00:00,36.14,35.64,-1.39,DIXON
2024-10-24 06:00:00,35.78,39.61,10.68,DIXON
2024-07-30 06:00:00,20.87,23.23,11.32,DIXON
2024-05-15 06:00:00,20.48,16.21,-20.84,DIXON
2024-01-31 05:00:00,19.33,16.21,-16.15,DIXON
2023-10-26 06:00:00,21.45,18.96,-11.6,DIXON
2023-07-25 06:00:00,15.64,11.26,-28.01,DIXON
2023-05-23 06:00:00,11.58,13.47,16.32,DIXON
2023-01-25 06:00:00,13.19,8.67,-34.28,DIXON
2022-10-20 06:00:00,13.08,12.88,-1.56,DIXON
2022-07-27 07:00:00,11.21,7.58,-32.36,DIXON
2022-05-30 05:00:00,9.77,10.61,8.64,DIXON
2022-01-28 03:00:00,10.83,7.73,-28.61,DIXON
2021-10-29 05:00:00,11.4,10.35,-9.17,DIXON
2021-07-27 04:00:00,4.09,3.0,-26.71,DIXON
2021-05-27 07:00:00,11.61,7.44,-35.92,DIXON
2021-02-02 04:00:00,7.51,10.45,39.09,DIXON
2020-10-30 04:00:00,6.62,8.86,33.78,DIXON
2020-08-04 04:00:00,3.89,0.28,-92.8,DIXON
