earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-04-16 06:00:00,3.3,3.3,0.05,WIPRO
2026-01-16 04:00:00,3.21,3.2,-0.11,WIPRO
2025-10-16 09:00:00,3.12,3.09,-0.85,WIPRO
2025-07-17 06:00:00,3.08,3.17,3.0,WIPRO
2025-04-16 06:00:00,3.16,3.39,7.16,WIPRO
2025-01-17 05:00:00,2.86,3.2,12.0,WIPRO
2024-10-17 06:00:00,2.86,3.06,6.84,WIPRO
2024-07-19 06:00:00,2.83,2.87,1.08,WIPRO
2024-04-19 06:00:00,2.68,2.71,0.83,WIPRO
2024-01-12 05:00:00,2.52,2.58,2.26,WIPRO
2023-10-18 09:00:00,2.72,2.52,-7.33,WIPRO
2023-07-13 06:00:00,2.72,2.56,-5.79,WIPRO
2023-04-27 06:00:00,2.87,2.8,-2.36,WIPRO
2023-01-13 06:00:00,2.62,2.78,5.99,WIPRO
2022-10-12 06:00:00,2.58,2.42,-5.87,WIPRO
2022-07-20 06:00:00,2.71,2.34,-13.7,WIPRO
2022-04-29 09:00:00,2.79,2.82,0.85,WIPRO
2022-01-12 08:00:00,2.65,2.71,2.13,WIPRO
2021-10-13 06:00:00,2.6,2.68,2.85,WIPRO
2021-07-15 06:00:00,2.58,2.95,14.29,WIPRO
2021-04-15 06:00:00,2.55,2.69,5.39,WIPRO
2021-01-13 05:00:00,2.25,2.59,15.06,WIPRO
2020-10-13 06:00:00,2.16,2.16,0.04,WIPRO
2020-07-14 06:00:00,1.84,2.1,13.61,WIPRO
