earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-21 10:00:00,16.31,15.86,-2.77,AUROPHARMA
2026-02-09 09:00:00,15.89,16.43,3.46,AUROPHARMA
2025-11-05 09:00:00,15.24,14.61,-4.14,AUROPHARMA
2025-08-04 09:00:00,16.49,14.2,-13.89,AUROPHARMA
2025-05-26 10:00:00,17.79,15.56,-12.51,AUROPHARMA
2025-02-06 09:00:00,15.54,14.56,-6.3,AUROPHARMA
2024-11-09 08:00:00,16.29,14.0,-14.05,AUROPHARMA
2024-08-10 09:00:00,16.58,15.69,-5.39,AUROPHARMA
2024-05-25 09:00:00,15.38,17.05,10.82,AUROPHARMA
2024-02-10 07:00:00,15.91,16.04,0.8,AUROPHARMA
2023-11-09 08:00:00,11.13,12.83,15.33,AUROPHARMA
2023-08-12 08:00:00,10.23,10.58,3.39,AUROPHARMA
2023-05-27 10:00:00,9.13,8.64,-5.32,AUROPHARMA
2023-02-09 08:00:00,8.98,8.38,-6.72,AUROPHARMA
2022-11-12 06:00:00,10.38,6.99,-32.66,AUROPHARMA
2022-08-11 08:00:00,10.3,8.88,-13.79,AUROPHARMA
2022-05-30 10:00:00,9.72,12.54,29.02,AUROPHARMA
2022-02-09 07:00:00,13.9,9.87,-29.01,AUROPHARMA
2021-11-08 08:00:00,13.78,11.89,-13.68,AUROPHARMA
2021-08-12 10:00:00,13.67,13.14,-3.85,AUROPHARMA
2021-05-31 04:00:00,13.35,13.66,2.33,AUROPHARMA
2021-02-10 08:00:00,13.93,14.96,7.44,AUROPHARMA
2020-11-11 07:00:00,13.25,13.75,3.76,AUROPHARMA
2020-08-12 10:00:00,12.03,13.32,10.69,AUROPHARMA
