earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-12 07:00:00,10.82,5.74,-46.93,DRREDDY
2026-01-21 06:00:00,14.27,14.77,3.51,DRREDDY
2025-10-24 07:00:00,17.2,17.87,3.9,DRREDDY
2025-07-23 07:00:00,18.28,17.02,-6.89,DRREDDY
2025-05-09 08:00:00,17.74,19.84,11.84,DRREDDY
2025-01-23 06:00:00,18.16,16.94,-6.72,DRREDDY
2024-11-05 05:00:00,17.58,15.83,-9.99,DRREDDY
2024-07-27 06:00:00,15.96,16.7,4.62,DRREDDY
2024-05-07 06:00:00,14.08,15.54,10.36,DRREDDY
2024-01-30 05:00:00,15.66,16.64,6.26,DRREDDY
2023-10-27 05:00:00,14.85,17.81,19.9,DRREDDY
2023-07-26 12:00:00,12.8,16.85,31.66,DRREDDY
2023-05-10 08:00:00,11.75,12.0,2.16,DRREDDY
2023-01-25 06:00:00,11.82,14.99,26.86,DRREDDY
2022-10-28 14:00:00,8.82,13.38,51.6,DRREDDY
2022-07-28 14:00:00,8.2,14.28,74.15,DRREDDY
2022-05-19 03:00:00,7.5,4.24,-43.53,DRREDDY
2022-01-28 10:00:00,9.0,8.5,-5.63,DRREDDY
2021-10-29 04:00:00,8.24,11.93,44.76,DRREDDY
2021-07-27 01:00:00,8.04,6.87,-14.62,DRREDDY
2021-05-14 02:00:00,7.58,6.67,-12.01,DRREDDY
2021-01-29 01:00:00,8.51,0.74,-91.33,DRREDDY
2020-10-28 03:00:00,7.44,9.17,23.23,DRREDDY
2020-07-29 03:00:00,5.91,6.97,17.95,DRREDDY
