earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-11 08:00:00,4.08,4.21,3.18,INDHOTEL
2026-02-12 06:00:00,4.83,7.85,62.62,INDHOTEL
2025-11-04 06:00:00,2.21,2.0,-9.37,INDHOTEL
2025-07-17 07:00:00,2.64,2.08,-21.21,INDHOTEL
2025-05-05 08:00:00,3.69,3.68,-0.13,INDHOTEL
2025-01-17 05:00:00,3.96,4.09,3.36,INDHOTEL
2024-11-07 06:00:00,1.69,2.12,25.49,INDHOTEL
2024-07-19 07:00:00,1.95,1.75,-10.18,INDHOTEL
2024-04-24 08:00:00,3.07,2.93,-4.64,INDHOTEL
2024-02-01 06:00:00,3.01,3.18,5.73,INDHOTEL
2023-10-27 05:00:00,0.93,1.18,26.88,INDHOTEL
2023-07-27 07:00:00,1.6,1.57,-1.87,INDHOTEL
2023-04-27 09:00:00,2.58,2.31,-10.29,INDHOTEL
2023-01-31 06:00:00,2.06,2.69,30.56,INDHOTEL
2022-11-10 07:00:00,1.04,0.86,-16.94,INDHOTEL
2022-08-08 06:00:00,0.9,1.2,32.69,INDHOTEL
2022-04-27 09:00:00,0.72,0.56,-21.87,INDHOTEL
2022-02-01 10:00:00,0.95,0.61,-35.58,INDHOTEL
2021-10-21 06:00:00,-1.44,-1.01,29.99,INDHOTEL
2021-08-09 07:00:00,-1.63,-2.33,-42.67,INDHOTEL
2021-04-30 10:00:00,1.26,-0.77,-161.22,INDHOTEL
2021-02-03 06:00:00,-0.2,-1.19,-493.5,INDHOTEL
2020-11-04 07:00:00,-1.85,-2.07,-12.1,INDHOTEL
2020-06-10 09:00:00,0.3,0.39,30.77,INDHOTEL
