earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-20 08:00:00,201.46,192.76,-4.32,BOSCHLTD
2026-02-06 08:00:00,204.15,180.43,-11.62,BOSCHLTD
2025-11-11 03:00:00,204.22,187.89,-8.0,BOSCHLTD
2024-02-13 05:00:00,140.07,160.29,14.44,BOSCHLTD
2023-05-10 20:00:00,144.25,135.3,-6.2,BOSCHLTD
2022-05-19 04:00:00,132.0,118.9,-9.92,BOSCHLTD
2022-02-09 02:00:00,124.16,79.6,-35.89,BOSCHLTD
2021-05-20 03:00:00,104.68,163.4,56.09,BOSCHLTD
2021-02-11 06:00:00,102.34,105.17,2.77,BOSCHLTD
2020-11-06 04:00:00,76.55,-22.0,-128.74,BOSCHLTD
2020-08-11 04:00:00,11.82,-40.8,-445.18,BOSCHLTD
2020-05-22 04:00:00,64.73,27.5,-57.51,BOSCHLTD
2020-02-05 02:00:00,72.69,100.5,38.26,BOSCHLTD
2019-11-06 10:00:00,95.69,33.3,-65.2,BOSCHLTD
2019-08-13 04:00:00,120.49,94.9,-21.24,BOSCHLTD
2019-05-21 19:00:00,131.43,136.5,3.85,BOSCHLTD
2019-02-13 02:00:00,134.24,109.9,-18.13,BOSCHLTD
2018-11-05 09:00:00,132.32,137.6,3.99,BOSCHLTD
2018-08-10 02:00:00,132.02,141.2,6.95,BOSCHLTD
2018-05-22 03:00:00,187.0,163.29,-12.68,BOSCHLTD
2018-02-05 03:00:00,117.85,92.1,-21.85,BOSCHLTD
2017-11-13 01:00:00,115.77,115.8,0.03,BOSCHLTD
2017-08-11 04:00:00,122.81,99.1,-19.31,BOSCHLTD
2017-05-26 11:00:00,139.76,144.3,3.25,BOSCHLTD
