earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2025-02-13 07:00:00,16.47,20.32,23.38,GODFRYPHLP
2023-05-27 05:00:00,12.39,9.43,-23.87,GODFRYPHLP
2023-01-27 07:00:00,11.37,11.68,2.67,GODFRYPHLP
2020-06-30 07:00:00,6.38,3.09,-51.52,GODFRYPHLP
2020-02-07 05:00:00,6.02,7.02,16.49,GODFRYPHLP
2019-11-14 03:00:00,4.92,7.39,50.17,GODFRYPHLP
2014-05-28 01:00:00,4.96,2.46,-50.52,GODFRYPHLP
2014-02-04 12:00:00,3.19,4.53,42.33,GODFRYPHLP
2013-11-09 08:00:00,1.68,2.45,45.84,GODFRYPHLP
2013-07-29 01:00:00,2.67,1.5,-44.02,GODFRYPHLP
2013-05-29 09:00:00,3.71,3.83,3.4,GODFRYPHLP
2013-02-01 04:00:00,2.84,3.15,11.0,GODFRYPHLP
2012-05-29 19:00:00,3.83,2.69,-29.7,GODFRYPHLP
2011-11-04 05:00:00,3.53,1.99,-43.7,GODFRYPHLP
